supplier_id,company_name,company_description,iec_code,deal_in,year_established,city,state_name,location,total_reviews,total_products,catalog_listed_products,industry_category,is_star_exporter,logo_url
bf2fd101-d876-4516-8d74-e00b75f8821f,R EXCELLENT ENGINEER AND CONSULTANT,"Being in the business for over 34 years now, R. Excellent Engineer &amp; Consultant ""REEC"" is a dream lived to complete realization. With a moderate beginning, it has soared higher in motivation, inspiration and ideals Seeking opportunities as well as working hard to be in competition to become the leader is what has made REEC a name to reckon for.

REEC manufacture, export, consultant, design the process equipments manufactured operate Q. A. systems based on ISO 9001: 2015 and comply with USFDA, UKMCA, TGA, WHO, CGMP, MCA, MCC and international FDA guidelines. Process equipment are also fabricated under International codes like ASME, DIN, TEMA, IS standards in material of construction S.S 316/L, S.S. 304/L for various industries like Pharmaceutical, Fine Chemicals, Cosmetics, Food Products. Bulk Drugs &amp; other Allied Process industries. The quality and proven performance of the machines manufactured by us and supplied to our valued customers has earned a good patronage.

REEC boasts of quality service and dedicated determination to deliver. Along with Manufacturing, Exporting, Engineering, R &amp; D, Administration, Sales and Marketing departments, a demo &amp; application machinery for trails has been setup.

REEC philosophy is to strive for customer satisfaction with a reasonable price and delivering excellent quality product with reliable service. Hence detailed attention is paid in order to achieve efficient product customization and optimization as per the requirement, Ascertaining the strong reputation it has, it makes sure that each equipment is inspected &amp; assured under UPS &amp; FDA guidelines.",5214010982,Goods,2026,Valsad,Gujarat,"Valsad, Gujarat, India",0,0,0,Engineering Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260512T072828Z-533011-35e61e8e-REEC%20%20Logo-1-cropped.png
f5f933c4-9a41-44d8-abab-86d7e9eafa51,Aroraaz,"Founded with a vision to deliver quality and trust, Aroraaz is a growing company focused on premium food products, exports, and innovative business solutions. We specialize in delivering high-quality makhana(Foxnuts) and other agricultural products while maintaining strong standards in sourcing, packaging, and customer satisfaction. With a commitment to reliability, modern branding, and global outreach, Aroraaz aims to connect Indian excellence with markets across the world.",FPUPA6594D,Goods,2025,South Delhi,Delhi,"South Delhi, Delhi, India",0,2,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260518T122534Z-254060-67e1400b-Aroraaz%20logo-cropped.png
8ae4f43e-49de-4156-bbcc-ad88818723a2,SUKSHMA GAMMA LLP,Gamma Irradiation : IQF - Cut Vegetables & Fruits : White Labelling : Fruits & Vegetables Pack House,AEEFS3144M,Both goods and services,2019,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh, India",0,0,0,Others (Services),0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260907T052420Z-929268-f26e7b00-SG%20Stickers--cropped.png
cc619c52-6789-425f-beff-76d403ebe628,MATAS INTERNATIONAL,"WE MANUFACTURE HIGH-QUALITY LEATHER SHOES, PROCESSING OUR OWN LEATHER FROM WET BLUE TO FINISHED LEATHER. OUR STRENGTH LIES IN COW, SHEEP, AND BUFF LEATHERS, PRIMARILY SOURCED FROM EUROPEAN HIDES, COMPLEMENTED BY SELECT INDIGENOUS MATERIALS AS WELL.",ABNFM0631R,Goods,2016,Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",0,0,0,Leather Products,0,
b34db006-2c6f-466a-bc67-e21f5095c9cf,TEKKI WEB SOLUTIONS PRIVATE LIMITED,"We are an ISO-certified Software Engineering and IT Consulting Company specializing in providing complete Digital Transformation services to businesses across diverse industries. Our Domain expertise covers Logistics, eLearning, Fintech, Real Estate, Healthcare, eCommerce and Retail businesses. Our developers have an in-depth understanding of current trends and technologies in the field, allowing us to provide outstanding solutions that exceed our customers’ expectations. At Tekki Web Solutions, we are committed to using the latest technologies and tools to create powerful and efficient software applications.",AAECT1189J,Services,2011,Ludhiana,Punjab,"Ludhiana, Punjab, India",0,0,0,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260520T055347Z-392626-73a84dfb-Picture1%20tws%20logo-cropped.png
4db416a1-7ac3-46a4-929a-5cf4203adaa3,INOVATIVA GLOBAL,,AHMPD3287F,Both goods and services,2020,Ift,Delhi,"Ift, Delhi, India",0,0,0,Textile & Apparel Products,0,
7ffd6af5-9ad8-4833-820f-6315dffe1751,FK EPICURE FOODS LLP,"We are into manufacturing of an extensive range of ready to cook and ready to eat frozen foods. With an exquisite range of appetizers and bite size snacks with a delectable and wide range of gravies and sauces for a variety of breads which are inevitable part of any Indian cuisine.
The products are specially designed a n d carefully handcrafted to
serve Restaurateurs, QSRs and target Caterers locally as well as globally. As the inclination towards the frozen food is increasing
day by day and to consistently satisfy taste buds in the most
economical and convenient way possible, our range of products is the perfect solution for the brands who strive to provide the best quality, high in nutrition, hygienic and competitively priced food to their customer by meeting their ever-changing demands and thereby building loyalty.
Packaging is also thoughtfully designed which can be delivered as per customer needs and requirements.",AAJFF6595N,Goods,2024,Ahmadabad,Gujarat,"Ahmadabad, Gujarat, India",0,0,0,Food Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260515T144405Z-257662-81c9b29c-FK%20pic-cropped.png
1079a868-3f56-4140-98a4-26e2084f155c,GURU NANAK GROUP OF INDUSTRIES,"Guru Nanak Group of Industries (GNI Group) is a leading Indian manufacturer and engineering company specializing in food processing machinery, agricultural machinery, industrial drying systems, and customized fabrication solutions.

 the company has built a strong reputation for quality manufacturing, durable engineering, and customer-oriented industrial solutions. With decades of experience in the agro-processing and fabrication sector, GNI Group serves domestic as well as international markets with advanced machinery and turnkey project solutions.

OUR CORE PRODUCTS &amp; SOLUTIONS

Rice Mill Machinery &amp; Turnkey Rice Processing Plants
• Rice Mill Plants
• Paddy Cleaning Systems
• Rice Polishing Units
• Grain Handling Systems
• Elevators &amp; Conveyors
• Customized Rice Processing Solutions

Paddy Dryers &amp; Grain Drying Systems
We design high-efficiency drying systems for:
• Paddy
• Maize/Corn
• Wheat
• Seeds
• Pulses and other grains

Our dryers are engineered for fuel efficiency, uniform drying, and high productivity.

Parboiling Plants
We manufacture complete parboiling systems including:
• Steam Tanks
• Soaking Tanks
• Drying Systems
• Boiler Integration Solutions
• Automated Steam Control Systems

Agricultural Machinery
Our agricultural division manufactures:
• Combine Harvesters
• Rotavators
• Agriculture Implements
• Harvesting Equipment
• Field Machinery

These machines are designed for high performance, low maintenance, and rugged field operations.

Industrial Fabrication &amp; Custom Engineering
GNI Group also undertakes customized fabrication and engineering projects according to customer requirements. We can manufacture:
• Heavy Fabrication Structures
• Industrial Equipment
• Sheet Metal Components
• Stainless Steel &amp; Mild Steel Fabrication
• Customized Machinery
• Industrial Tanks &amp; Chambers
• Heat Exchangers
• Processing Equipment
• OEM Manufacturing Components

We welcome contract manufacturing, private labeling, and industrial tie-up opportunities.

Manufacturing Strength
• Experienced engineering and technical team
• Advanced fabrication and machining capabilities
• Customized product development
• Quality-focused manufacturing process
• Export-oriented production standards

Why Choose Us
• Reliable after-sales support
• Customized solutions for clients
• Competitive pricing
• Strong focus on durability and efficiency
• Capability to execute turnkey industrial projects

Export &amp; International Business
Guru Nanak Group of Industries is actively looking for:
• International distributors
• Importers
• Dealers
• OEM partners
• Industrial collaborators
• Project consultants

We are open to long-term business partnerships and customized manufacturing projects worldwide.

Contact Information

Guru Nanak Group of Industries (GNI Group)
Punjab, India

Website: www.gurunanakgroup.co.in

Products:
Rice Mill Plants | Paddy Dryers | Parboiling Plants | Combine Harvesters | Agricultural Implements | Industrial Fabrication | Custom Engineering Solutions

We welcome inquiries from international buyers and business partners.
",AATFG5354N,Goods,2019,Patiala,Punjab,"Patiala, Punjab, India",0,7,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260513T062122Z-525340-e685955c-file-cropped.png
965c6baa-ba38-4cd4-b3f8-deda04731c19,HAADI ENTERPRISES,,AANFH9030L,Goods,2021,Ballari,Karnataka,"Ballari, Karnataka, India",0,1,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260522T103938Z-864564-41d2dea3-My_Project-removebg-preview-cropped.png
44996ad7-3e63-482c-8c5a-b6cf8e4ea7f2,JIVANTA LABS LLP,,AASFJ5112G,Goods,2022,East Delhi,Delhi,"East Delhi, Delhi, India",0,0,0,Others (Goods),0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260513T072008Z-753096-76b4b88b-Jivanta%20Brand%20Logo%20800x800-cropped.png
7f96cacf-f33c-4d86-baee-840bedac55e4,SAKAY TRADERS,"Incorporated in 1965 in India, SAKAY has been India’s leading Inflatable balls manufacturing company.
Everything we do is bound by a simple thought: “Delivering Best Quality &amp; Keeping things Simple, Distinct and Fast!”
Focusing solely on inflatable balls, helps us place considerable emphasis on high quality construction &amp; craftsmanship for our products, thus meeting the highest international production standards set by FIFA, IRB and AFL.
One of the key distinction factor is our state of the art production facility with foor area of 120,000 sqft., which is biggest in India, alongside meeting highest workplace standards set under SA 8000 and FAIRTRADE.
For a long- lasting relationship choice is must, thus our product portfolio is wide enough that allows us to tackle opportunities in every perspective, both mass and niche market, always providing distinct and relevant products be it for a professional use or recreation use or just a promotional use.
Our consumer’s love is based on our team’s extraordinary passion for sports!,
With dedication, commitment, &amp; team spirit, we continuously establish benchmarks,
it is more than a job.
It’s in our DNA &amp; an attitude that is dear to our hearts.
It’s what drives us…",1288012918,Goods,1965,Jalandhar,Punjab,"Jalandhar, Punjab, India",0,0,0,Sports Goods,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260522T104229Z-520865-976d0ecc-BUSINESS%20CARDS%20BACKSIDE-cropped.png
28843fcc-2edf-41be-909c-8411648a467c,BODYCARE INTERNATIONAL LIMITED,"""Bodycare International Ltd. is a vertically integrated garment manufacturer established in 1992, headquartered in Noida, India. With 9 manufacturing facilities, 4,000+ employees, and an annual production capacity exceeding 50 million pieces, we specialize in kids innerwear, kids thermal wear, babywear, and licensed apparel.
As an officially licensed manufacturer for Disney, Marvel, and Warner Bros, we combine premium quality with trusted global brands. Our certifications include OEKO-TEX Standard 100, GOTS (Global Organic Textile Standard), SEDEX/SMETA, and Disney FAMA, ensuring compliance with international safety, ethical, and environmental standards.
We serve retailers, wholesalers, and sourcing partners across the UK, EU, and global markets, offering end-to-end capabilities from design and fabric sourcing to production, quality control, and export. Our vertically integrated model enables competitive pricing, reliable lead times, and full traceability across the supply chain.""",0500001057,Goods,1999,East Delhi,Delhi,"East Delhi, Delhi, India",0,0,0,Textile & Apparel Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260522T130519Z-367675-2f808de8-All%20Pages-4-cropped.png
988b7fc1-175d-4340-8705-fe851a56abc0,OPEN SKY EXPORTS,"Trusted exporter from Ahmedabad, India. We supply premium basmati rice, spices, and agro products worldwide. Bulk orders available.",DDEPG3076A,Goods,2025,Ahmedabad,Gujarat,"Ahmedabad, Gujarat, India",0,1,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260513T101132Z-535370-d7d8fad1-Annotation%202026-02-15%20091345-cropped.png
9cef6f7d-9408-43a3-9ca2-016af71b149e,JAIRAJ ANCILLARIES PRIVATE LIMITED,"JaiRaj Group is a leading Indian manufacturer of high-quality plastic engineering components with over four decades of manufacturing excellence. Established in 1985, the company specializes in Injection Moulding, Blow Moulding, Rotational Moulding, Extrusion, Tool Design & Development, and Value Engineering. With six manufacturing plants, three R&D centers, and a portfolio of over 3,000 precision-engineered components, JaiRaj Group serves leading OEMs and Tier-1 suppliers across the automotive, aerospace, railway, defense, white goods, and industrial sectors. Driven by innovation, quality, and sustainability, the company delivers world-class solutions to customers in India and global markets.",0505062224,Both goods and services,1994,New,Delhi,"New, Delhi, India",0,3,0,Plastic and Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F458032562-JaiRaj.jpg
